-,60,_
13510,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,81% paralysis uptime,attack:3585,force_strike:1639,skill_1:4625,s1_paralysis:1154,skill_3:1544,team_buff:961
7971,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2164,force_strike:1027,skill_1:2905,s1_paralysis:0,skill_3:912,team_buff:961
-,180,kr
14765,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,81% paralysis uptime,attack:4338,force_strike:1803,skill_1:5087,s1_paralysis:1270,skill_3:1698,team_buff:961
8672,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2619,force_strike:1130,skill_1:3195,s1_paralysis:0,skill_3:1003,team_buff:961
-,180,d
13180,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,81% paralysis uptime,attack:3776,force_strike:1729,skill_1:4241,s1_paralysis:1058,skill_3:1412,team_buff:961
7869,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2296,force_strike:1089,skill_1:2679,s1_paralysis:0,skill_3:841,team_buff:961
-,180,kd
14402,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,81% paralysis uptime,attack:4569,force_strike:1902,skill_1:4666,s1_paralysis:1164,skill_3:1553,team_buff:961
8560,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2779,force_strike:1198,skill_1:2947,s1_paralysis:0,skill_3:925,team_buff:961
-,180,rd
14187,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,81% paralysis uptime,attack:3776,force_strike:1729,skill_1:4878,s1_paralysis:1217,skill_3:1623,team_buff:961
8397,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2296,force_strike:1089,skill_1:3081,s1_paralysis:0,skill_3:967,team_buff:961
-,180,krd
15509,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,81% paralysis uptime,attack:4569,force_strike:1902,skill_1:5365,s1_paralysis:1339,skill_3:1786,team_buff:961
9141,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2779,force_strike:1198,skill_1:3389,s1_paralysis:0,skill_3:1064,team_buff:961
-,180,b
12688,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,81% paralysis uptime,attack:3609,force_strike:1663,skill_1:4080,s1_paralysis:1011,skill_3:1348,team_buff:974
